pass_id,mode,batch_size,prefill_tokens,decode_tokens,avg_seq_len,forward_time_ms
84,DECODE,87,0,87,162.94,4.32
85,DECODE,87,0,87,163.94,4.10
86,DECODE,87,0,87,164.94,4.09
87,DECODE,87,0,87,165.94,4.11
88,DECODE,87,0,87,166.94,4.10
89,DECODE,87,0,87,167.94,4.11
90,DECODE,87,0,87,168.94,4.14
91,DECODE,87,0,87,169.94,4.09
92,DECODE,87,0,87,170.94,4.09
93,DECODE,87,0,87,171.94,4.18
94,DECODE,87,0,87,172.94,4.12
95,DECODE,87,0,87,173.94,4.14
96,DECODE,87,0,87,174.94,4.15
97,DECODE,87,0,87,175.94,4.14
98,DECODE,87,0,87,176.94,4.10
99,DECODE,87,0,87,177.94,4.11
100,DECODE,87,0,87,178.94,4.06
101,DECODE,87,0,87,179.94,4.07
102,DECODE,87,0,87,180.94,4.52
103,DECODE,87,0,87,181.94,4.42
104,DECODE,87,0,87,182.94,4.10
105,DECODE,87,0,87,183.94,4.03
106,DECODE,87,0,87,184.94,4.07
107,DECODE,87,0,87,185.94,4.13
108,DECODE,87,0,87,186.94,4.12
109,DECODE,87,0,87,187.94,4.08
110,DECODE,87,0,87,188.94,4.08
111,DECODE,87,0,87,189.94,4.07
112,DECODE,87,0,87,190.94,4.07
113,DECODE,87,0,87,191.94,4.10
114,DECODE,87,0,87,192.94,4.21
115,DECODE,87,0,87,193.94,4.15
116,DECODE,87,0,87,194.94,4.08
117,DECODE,87,0,87,195.94,4.08
118,DECODE,87,0,87,196.94,4.07
119,DECODE,87,0,87,197.94,4.04
120,DECODE,87,0,87,198.94,4.02
121,DECODE,87,0,87,199.94,4.21
122,DECODE,87,0,87,200.94,4.11
123,DECODE,87,0,87,201.94,4.16
124,DECODE,87,0,87,202.94,4.10
125,DECODE,87,0,87,203.94,4.17
126,DECODE,87,0,87,204.94,3.96
127,DECODE,87,0,87,205.94,4.30
128,DECODE,87,0,87,206.94,4.22
129,DECODE,87,0,87,207.94,4.20
130,DECODE,87,0,87,208.94,4.51
131,DECODE,87,0,87,209.94,4.52
132,DECODE,87,0,87,210.94,6.31
133,DECODE,87,0,87,211.94,5.02
134,DECODE,87,0,87,212.94,4.31
135,DECODE,87,0,87,213.94,4.33
136,DECODE,87,0,87,214.94,4.32
137,DECODE,87,0,87,215.94,4.17
138,DECODE,87,0,87,216.94,4.18
139,DECODE,87,0,87,217.94,4.15
140,DECODE,87,0,87,218.94,4.13
141,DECODE,87,0,87,219.94,4.13
142,DECODE,87,0,87,220.94,4.14
143,DECODE,87,0,87,221.94,4.32
144,DECODE,87,0,87,222.94,4.22
145,DECODE,87,0,87,223.94,4.06
146,DECODE,87,0,87,224.94,5.44
147,DECODE,87,0,87,225.94,7.95
148,DECODE,87,0,87,226.94,9.53
149,DECODE,87,0,87,227.94,10.71
150,DECODE,87,0,87,228.94,7.93
151,DECODE,87,0,87,229.94,4.59
152,DECODE,87,0,87,230.94,4.80
153,DECODE,87,0,87,231.94,4.58
154,DECODE,87,0,87,232.94,4.42
155,DECODE,87,0,87,233.94,4.41
156,DECODE,87,0,87,234.94,4.41
157,DECODE,87,0,87,235.94,4.32
158,DECODE,87,0,87,236.94,4.57
159,DECODE,87,0,87,237.94,4.24
160,DECODE,87,0,87,238.94,4.17
161,DECODE,87,0,87,239.94,4.20
162,DECODE,87,0,87,240.94,4.14
163,DECODE,87,0,87,241.94,4.08
164,DECODE,87,0,87,242.94,4.02
165,DECODE,87,0,87,243.94,4.14
166,DECODE,87,0,87,244.94,4.15
167,DECODE,87,0,87,245.94,4.15
168,DECODE,87,0,87,246.94,4.19
169,DECODE,87,0,87,247.94,4.10
170,DECODE,87,0,87,248.94,4.15
171,DECODE,87,0,87,249.94,4.04
172,DECODE,87,0,87,250.94,4.08
173,DECODE,87,0,87,251.94,4.06
174,DECODE,87,0,87,252.94,4.08
175,DECODE,87,0,87,253.94,4.31
176,DECODE,87,0,87,254.94,6.90
177,DECODE,87,0,87,255.94,5.57
178,DECODE,87,0,87,256.94,4.79
179,DECODE,87,0,87,257.94,4.58
180,DECODE,87,0,87,258.94,4.53
181,DECODE,87,0,87,259.94,4.87
182,DECODE,87,0,87,260.94,5.09
183,DECODE,87,0,87,261.94,4.83
184,DECODE,87,0,87,262.94,4.94
185,DECODE,87,0,87,263.94,4.95
186,DECODE,87,0,87,264.94,5.04
187,DECODE,87,0,87,265.94,4.38
188,DECODE,87,0,87,266.94,4.30
189,DECODE,87,0,87,267.94,4.32
190,DECODE,87,0,87,268.94,4.48
191,DECODE,87,0,87,269.94,4.39
192,DECODE,87,0,87,270.94,4.82
193,DECODE,87,0,87,271.94,5.04
194,DECODE,87,0,87,272.94,4.90
195,DECODE,87,0,87,273.94,4.66
196,DECODE,87,0,87,274.94,4.60
197,DECODE,87,0,87,275.94,4.54
198,DECODE,87,0,87,276.94,4.48
199,DECODE,87,0,87,277.94,4.54
200,DECODE,87,0,87,278.94,4.59
201,DECODE,87,0,87,279.94,4.93
202,DECODE,87,0,87,280.94,5.07
203,DECODE,87,0,87,281.94,4.91
204,DECODE,87,0,87,282.94,4.58
205,DECODE,87,0,87,283.94,4.44
206,DECODE,87,0,87,284.94,4.34
207,DECODE,87,0,87,285.94,4.67
208,DECODE,87,0,87,286.94,5.08
209,DECODE,87,0,87,287.94,5.39
210,DECODE,87,0,87,288.94,5.14
211,DECODE,87,0,87,289.94,5.04
212,DECODE,87,0,87,290.94,4.46
213,DECODE,87,0,87,291.94,5.22
214,DECODE,87,0,87,292.94,5.76
215,DECODE,87,0,87,293.94,5.56
216,DECODE,87,0,87,294.94,6.71
217,DECODE,87,0,87,295.94,4.71
218,DECODE,87,0,87,296.94,4.57
219,DECODE,87,0,87,297.94,4.46
220,DECODE,87,0,87,298.94,4.51
221,DECODE,87,0,87,299.94,4.47
222,DECODE,87,0,87,300.94,4.45
223,DECODE,87,0,87,301.94,4.47
224,DECODE,87,0,87,302.94,4.41
225,DECODE,87,0,87,303.94,4.39
226,DECODE,87,0,87,304.94,4.65
227,DECODE,87,0,87,305.94,4.46
228,DECODE,87,0,87,306.94,4.33
229,DECODE,87,0,87,307.94,4.35
230,DECODE,87,0,87,308.94,4.34
231,DECODE,87,0,87,309.94,4.41
232,DECODE,87,0,87,310.94,4.42
233,DECODE,87,0,87,311.94,4.44
234,DECODE,87,0,87,312.94,4.54
235,DECODE,87,0,87,313.94,4.41
236,DECODE,87,0,87,314.94,4.43
237,DECODE,87,0,87,315.94,4.42
238,DECODE,87,0,87,316.94,4.34
239,DECODE,87,0,87,317.94,4.40
240,DECODE,87,0,87,318.94,4.39
241,DECODE,87,0,87,319.94,4.40
242,DECODE,87,0,87,320.94,4.40
243,DECODE,87,0,87,321.94,4.56
244,DECODE,87,0,87,322.94,4.49
245,DECODE,87,0,87,323.94,4.48
246,DECODE,87,0,87,324.94,4.46
247,DECODE,87,0,87,325.94,4.44
248,DECODE,87,0,87,326.94,4.40
249,DECODE,87,0,87,327.94,4.39
250,DECODE,87,0,87,328.94,4.47
251,DECODE,87,0,87,329.94,4.45
252,DECODE,87,0,87,330.94,4.93
253,DECODE,87,0,87,331.94,4.49
254,DECODE,87,0,87,332.94,4.41
255,DECODE,87,0,87,333.94,4.50
256,DECODE,87,0,87,334.94,4.42
257,DECODE,87,0,87,335.94,4.44
258,DECODE,87,0,87,336.94,4.33
259,DECODE,87,0,87,337.94,4.82
260,DECODE,87,0,87,338.94,4.57
261,DECODE,87,0,87,339.94,4.52
262,DECODE,86,0,86,341.28,4.68
263,EXTEND,44,3543,0,85.66,36.66
264,DECODE,130,0,130,255.76,6.52
265,DECODE,130,0,130,256.76,5.29
266,DECODE,130,0,130,257.76,5.29
267,DECODE,130,0,130,258.76,5.42
268,DECODE,130,0,130,259.76,5.44
269,DECODE,130,0,130,260.76,5.45
270,DECODE,130,0,130,261.76,5.42
271,DECODE,130,0,130,262.76,5.46
272,DECODE,130,0,130,263.76,5.30
273,DECODE,129,0,129,264.32,5.34
274,EXTEND,26,1696,0,86.58,29.24
275,DECODE,155,0,155,235.50,6.86
276,DECODE,155,0,155,236.50,5.62
277,DECODE,154,0,154,236.94,5.10
278,EXTEND,16,1228,0,91.62,29.24
279,DECODE,170,0,170,224.26,6.07
280,DECODE,170,0,170,225.26,5.37
281,DECODE,170,0,170,226.26,5.35
282,DECODE,170,0,170,227.26,5.23
283,DECODE,170,0,170,228.26,5.25
284,DECODE,170,0,170,229.26,5.30
285,DECODE,170,0,170,230.26,5.78
286,DECODE,170,0,170,231.26,5.38
287,DECODE,170,0,170,232.26,5.61
288,DECODE,170,0,170,233.26,5.52
289,DECODE,170,0,170,234.26,5.24
290,DECODE,170,0,170,235.26,5.11
291,DECODE,170,0,170,236.26,5.39
292,DECODE,170,0,170,237.26,5.32
293,DECODE,170,0,170,238.26,5.43
294,DECODE,170,0,170,239.26,5.56
295,DECODE,170,0,170,240.26,5.54
296,DECODE,170,0,170,241.26,5.56
297,DECODE,170,0,170,242.26,5.49
298,DECODE,170,0,170,243.26,6.00
299,DECODE,170,0,170,244.26,5.91
300,DECODE,170,0,170,245.26,6.68
301,DECODE,170,0,170,246.26,5.87
302,DECODE,170,0,170,247.26,5.77
303,DECODE,169,0,169,247.66,6.11
304,EXTEND,13,867,0,95.54,41.83
305,DECODE,182,0,182,237.79,6.51
306,DECODE,182,0,182,238.79,5.25
307,DECODE,182,0,182,239.79,5.18
308,DECODE,182,0,182,240.79,5.16
309,DECODE,182,0,182,241.79,5.16
310,DECODE,182,0,182,242.79,5.19
311,DECODE,182,0,182,243.79,5.19
312,DECODE,182,0,182,244.79,5.24
313,DECODE,182,0,182,245.79,5.50
314,DECODE,182,0,182,246.79,5.36
315,DECODE,182,0,182,247.79,5.29
316,DECODE,182,0,182,248.79,5.49
317,DECODE,182,0,182,249.79,5.26
318,DECODE,182,0,182,250.79,5.42
319,DECODE,182,0,182,251.79,5.49
320,DECODE,182,0,182,252.79,5.56
321,DECODE,182,0,182,253.79,5.88
322,DECODE,182,0,182,254.79,5.86
323,DECODE,182,0,182,255.79,6.07
324,DECODE,182,0,182,256.79,5.93
325,DECODE,182,0,182,257.79,5.93
326,DECODE,182,0,182,258.79,5.85
327,DECODE,182,0,182,259.79,6.00
328,DECODE,182,0,182,260.79,6.02
329,DECODE,182,0,182,261.79,5.98
330,DECODE,181,0,181,262.12,6.14
331,EXTEND,11,816,0,95.55,37.89
332,DECODE,192,0,192,253.57,6.68
333,DECODE,192,0,192,254.57,5.59
334,DECODE,192,0,192,255.57,5.53
335,DECODE,192,0,192,256.57,5.46
336,DECODE,192,0,192,257.57,5.44
337,DECODE,192,0,192,258.57,5.44
338,DECODE,192,0,192,259.57,5.52
339,DECODE,192,0,192,260.57,5.51
340,DECODE,192,0,192,261.57,5.47
341,DECODE,192,0,192,262.57,5.61
342,DECODE,192,0,192,263.57,5.33
343,DECODE,192,0,192,264.57,5.85
344,DECODE,192,0,192,265.57,5.71
345,DECODE,192,0,192,266.57,5.64
346,DECODE,192,0,192,267.57,5.78
347,DECODE,192,0,192,268.57,6.85
348,DECODE,192,0,192,269.57,6.02
349,DECODE,192,0,192,270.57,5.81
350,DECODE,192,0,192,271.57,5.92
351,DECODE,192,0,192,272.57,5.95
352,DECODE,192,0,192,273.57,6.02
353,DECODE,192,0,192,274.57,6.03
354,DECODE,192,0,192,275.57,6.04
355,DECODE,192,0,192,276.57,6.07
356,DECODE,192,0,192,277.57,5.96
357,DECODE,192,0,192,278.57,5.94
358,DECODE,192,0,192,279.57,6.23
359,DECODE,192,0,192,280.57,5.91
360,DECODE,192,0,192,281.57,6.16
361,DECODE,192,0,192,282.57,6.10
362,DECODE,192,0,192,283.57,6.10
363,DECODE,191,0,191,283.90,6.37
364,EXTEND,12,705,0,111.00,40.10
365,DECODE,203,0,203,274.67,7.11
366,DECODE,203,0,203,275.67,5.69
367,DECODE,203,0,203,276.67,5.66
368,DECODE,203,0,203,277.67,5.68
369,DECODE,203,0,203,278.67,5.79
370,DECODE,203,0,203,279.67,5.78
371,DECODE,203,0,203,280.67,5.80
372,DECODE,203,0,203,281.67,7.19
373,DECODE,203,0,203,282.67,5.83
374,DECODE,203,0,203,283.67,5.84
375,DECODE,203,0,203,284.67,5.79
376,DECODE,203,0,203,285.67,5.75
377,DECODE,202,0,202,285.97,6.31
378,EXTEND,11,799,0,98.82,30.13
379,DECODE,213,0,213,277.30,6.88
380,DECODE,213,0,213,278.30,6.04
381,DECODE,213,0,213,279.30,5.83
382,DECODE,213,0,213,280.30,6.01
383,DECODE,213,0,213,281.30,5.99
384,DECODE,212,0,212,281.58,5.99
385,EXTEND,8,580,0,76.00,30.89
386,DECODE,220,0,220,275.10,7.48
387,DECODE,220,0,220,276.10,13.91
388,DECODE,220,0,220,277.10,7.75
389,DECODE,220,0,220,278.10,11.09
390,DECODE,220,0,220,279.10,9.13
391,DECODE,220,0,220,280.10,7.59
392,DECODE,220,0,220,281.10,8.69
393,DECODE,220,0,220,282.10,7.47
394,DECODE,220,0,220,283.10,6.11
395,DECODE,220,0,220,284.10,7.09
396,DECODE,220,0,220,285.10,6.36
397,DECODE,220,0,220,286.10,10.95
398,DECODE,220,0,220,287.10,17.43
399,DECODE,220,0,220,288.10,11.05
400,DECODE,220,0,220,289.10,10.80
401,DECODE,220,0,220,290.10,12.03
402,DECODE,220,0,220,291.10,6.34
403,DECODE,220,0,220,292.10,7.15
404,DECODE,220,0,220,293.10,10.82
405,DECODE,220,0,220,294.10,6.65
406,DECODE,220,0,220,295.10,22.94
407,DECODE,220,0,220,296.10,10.15
408,DECODE,220,0,220,297.10,6.58
409,DECODE,220,0,220,298.10,6.19
410,DECODE,220,0,220,299.10,6.31
411,DECODE,220,0,220,300.10,6.30
412,DECODE,220,0,220,301.10,6.46
413,DECODE,220,0,220,302.10,7.50
414,DECODE,220,0,220,303.10,6.38
415,DECODE,220,0,220,304.10,6.45
416,DECODE,220,0,220,305.10,6.43
417,DECODE,220,0,220,306.10,6.48
418,DECODE,220,0,220,307.10,6.28
419,DECODE,219,0,219,307.36,6.40
420,EXTEND,12,1492,0,127.33,36.26
421,DECODE,231,0,231,299.01,7.56
422,DECODE,231,0,231,300.01,6.40
423,DECODE,231,0,231,301.01,6.64
424,DECODE,230,0,230,301.12,6.68
425,EXTEND,9,503,0,59.44,35.19
426,DECODE,239,0,239,293.02,7.58
427,DECODE,239,0,239,294.02,6.64
428,DECODE,239,0,239,295.02,6.62
429,DECODE,239,0,239,296.02,6.59
430,DECODE,239,0,239,297.02,6.65
431,DECODE,239,0,239,298.02,6.51
432,DECODE,239,0,239,299.02,6.43
433,DECODE,239,0,239,300.02,6.67
434,DECODE,239,0,239,301.02,6.76
435,DECODE,239,0,239,302.02,6.77
436,DECODE,239,0,239,303.02,6.54
437,DECODE,238,0,238,303.26,6.41
438,EXTEND,9,563,0,95.89,36.69
439,DECODE,247,0,247,296.71,7.77
440,DECODE,247,0,247,297.71,6.64
441,DECODE,247,0,247,298.71,6.89
442,DECODE,247,0,247,299.71,6.61
443,DECODE,247,0,247,300.71,6.66
444,DECODE,247,0,247,301.71,6.57
445,DECODE,247,0,247,302.71,6.63
446,DECODE,246,0,246,302.95,6.93
447,EXTEND,9,241,0,71.67,37.50
448,DECODE,255,0,255,295.78,7.71
449,DECODE,255,0,255,296.78,7.04
450,DECODE,255,0,255,297.78,6.95
451,DECODE,255,0,255,298.78,7.03
452,DECODE,255,0,255,299.78,7.00
453,DECODE,255,0,255,300.78,6.54
454,DECODE,255,0,255,301.78,6.43
455,DECODE,255,0,255,302.78,6.79
456,DECODE,255,0,255,303.78,6.55
457,DECODE,255,0,255,304.78,6.69
458,DECODE,255,0,255,305.78,6.64
459,DECODE,255,0,255,306.78,6.82
460,DECODE,255,0,255,307.78,6.62
461,DECODE,255,0,255,308.78,6.60
462,DECODE,254,0,254,308.89,6.78
463,EXTEND,10,751,0,87.10,38.96
464,DECODE,264,0,264,301.49,9.22
465,DECODE,264,0,264,302.49,7.21
466,DECODE,263,0,263,302.66,7.42
467,EXTEND,8,376,0,82.38,37.97
468,DECODE,271,0,271,297.16,6.87
469,DECODE,271,0,271,298.16,7.15
470,DECODE,271,0,271,299.16,7.22
471,DECODE,271,0,271,300.16,7.08
472,DECODE,271,0,271,301.16,7.18
473,DECODE,271,0,271,302.16,7.26
474,DECODE,271,0,271,303.16,7.15
475,DECODE,270,0,270,303.33,7.05
476,EXTEND,8,520,0,90.00,36.57
477,DECODE,278,0,278,298.19,8.33
478,DECODE,278,0,278,299.19,6.96
479,DECODE,277,0,277,299.32,7.03
480,EXTEND,7,275,0,66.71,32.27
481,DECODE,284,0,284,294.59,7.97
482,DECODE,284,0,284,295.59,7.03
483,DECODE,284,0,284,296.59,7.20
484,DECODE,284,0,284,297.59,7.23
485,DECODE,284,0,284,298.59,7.23
486,DECODE,283,0,283,298.77,7.17
487,EXTEND,7,476,0,71.57,24.76
488,DECODE,290,0,290,294.29,8.07
489,DECODE,290,0,290,295.29,7.43
490,DECODE,290,0,290,296.29,7.35
491,DECODE,290,0,290,297.29,7.43
492,DECODE,289,0,289,297.42,7.28
493,EXTEND,7,401,0,69.29,30.27
494,DECODE,296,0,296,293.02,7.13
495,DECODE,296,0,296,294.02,7.39
496,DECODE,296,0,296,295.02,7.55
497,DECODE,295,0,295,295.17,7.46
498,EXTEND,6,342,0,85.00,26.48
499,DECODE,300,0,300,291.15,7.06
500,EXTEND,6,420,0,73.67,26.48
501,DECODE,306,0,306,287.89,8.21
502,DECODE,306,0,306,288.89,7.13
503,DECODE,305,0,305,289.01,7.50
504,EXTEND,5,239,0,80.00,27.18
505,DECODE,310,0,310,286.64,7.14
506,DECODE,310,0,310,287.64,7.73
507,DECODE,310,0,310,288.64,7.26
508,DECODE,310,0,310,289.64,7.52
509,DECODE,310,0,310,290.64,7.42
510,DECODE,310,0,310,291.64,7.46
511,DECODE,310,0,310,292.64,7.50
512,DECODE,310,0,310,293.64,7.51
513,DECODE,310,0,310,294.64,7.34
514,DECODE,310,0,310,295.64,7.52
515,DECODE,310,0,310,296.64,7.73
516,DECODE,310,0,310,297.64,7.82
517,DECODE,310,0,310,298.64,7.69
518,DECODE,309,0,309,298.82,7.93
519,EXTEND,8,763,0,108.88,35.17
520,DECODE,317,0,317,295.03,7.34
521,DECODE,317,0,317,296.03,7.31
522,DECODE,317,0,317,297.03,7.24
523,DECODE,317,0,317,298.03,7.41
524,DECODE,317,0,317,299.03,7.54
525,DECODE,317,0,317,300.03,7.61
526,DECODE,317,0,317,301.03,7.45
527,DECODE,317,0,317,302.03,7.59
528,DECODE,317,0,317,303.03,7.90
529,DECODE,317,0,317,304.03,7.97
530,DECODE,317,0,317,305.03,8.44
531,DECODE,317,0,317,306.03,8.25
532,DECODE,317,0,317,307.03,8.00
533,DECODE,317,0,317,308.03,8.09
534,DECODE,317,0,317,309.03,8.08
535,DECODE,317,0,317,310.03,8.12
536,DECODE,317,0,317,311.03,8.01
537,DECODE,317,0,317,312.03,8.32
538,DECODE,317,0,317,313.03,8.32
539,DECODE,317,0,317,314.03,8.28
540,DECODE,316,0,316,314.11,8.51
541,EXTEND,11,361,0,65.18,39.06
542,DECODE,327,0,327,306.73,8.56
543,DECODE,327,0,327,307.73,7.37
544,DECODE,327,0,327,308.73,7.77
545,DECODE,327,0,327,309.73,9.15
546,DECODE,327,0,327,310.73,7.29
547,DECODE,327,0,327,311.73,8.70
548,DECODE,327,0,327,312.73,7.60
549,DECODE,327,0,327,313.73,8.06
550,DECODE,327,0,327,314.73,7.36
551,DECODE,327,0,327,315.73,7.25
552,DECODE,327,0,327,316.73,7.27
553,DECODE,327,0,327,317.73,7.41
554,DECODE,327,0,327,318.73,7.45
555,DECODE,327,0,327,319.73,7.43
556,DECODE,327,0,327,320.73,7.38
557,DECODE,327,0,327,321.73,7.44
558,DECODE,327,0,327,322.73,7.29
559,DECODE,327,0,327,323.73,7.49
560,DECODE,327,0,327,324.73,7.34
561,DECODE,327,0,327,325.73,7.28
562,DECODE,327,0,327,326.73,7.36
563,DECODE,325,0,325,325.86,7.13
564,EXTEND,15,813,0,64.67,29.30
565,DECODE,340,0,340,315.34,8.98
566,DECODE,340,0,340,316.34,7.58
567,DECODE,340,0,340,317.34,7.50
568,DECODE,340,0,340,318.34,8.33
569,DECODE,340,0,340,319.34,7.56
570,DECODE,340,0,340,320.34,7.46
571,DECODE,340,0,340,321.34,7.53
572,DECODE,340,0,340,322.34,7.54
573,DECODE,340,0,340,323.34,7.48
574,DECODE,340,0,340,324.34,7.52
575,DECODE,340,0,340,325.34,7.54
576,DECODE,340,0,340,326.34,7.54
577,DECODE,340,0,340,327.34,7.57
578,DECODE,340,0,340,328.34,7.65
579,DECODE,340,0,340,329.34,7.47
580,DECODE,340,0,340,330.34,7.79
581,DECODE,340,0,340,331.34,7.70
582,DECODE,340,0,340,332.34,7.94
583,DECODE,339,0,339,332.42,7.80
584,EXTEND,18,1225,0,83.28,25.60
585,DECODE,357,0,357,320.85,8.76
586,DECODE,357,0,357,321.85,8.03
587,DECODE,357,0,357,322.85,7.90
588,DECODE,357,0,357,323.85,7.93
589,DECODE,357,0,357,324.85,8.01
590,DECODE,357,0,357,325.85,8.64
591,DECODE,357,0,357,326.85,7.78
592,DECODE,357,0,357,327.85,7.70
593,DECODE,357,0,357,328.85,7.68
594,DECODE,357,0,357,329.85,7.67
595,DECODE,357,0,357,330.85,7.65
596,DECODE,357,0,357,331.85,7.76
597,DECODE,357,0,357,332.85,7.69
598,DECODE,357,0,357,333.85,7.84
599,DECODE,357,0,357,334.85,7.87
600,DECODE,357,0,357,335.85,7.81
601,DECODE,357,0,357,336.85,10.29
602,DECODE,357,0,357,337.85,11.43
603,DECODE,357,0,357,338.85,10.52
604,DECODE,357,0,357,339.85,8.95
605,DECODE,357,0,357,340.85,7.85
606,DECODE,357,0,357,341.85,11.63
607,DECODE,357,0,357,342.85,33.82
608,DECODE,357,0,357,343.85,8.36
609,DECODE,357,0,357,344.85,8.41
610,DECODE,357,0,357,345.85,8.15
611,DECODE,357,0,357,346.85,9.26
612,DECODE,357,0,357,347.85,8.14
613,DECODE,357,0,357,348.85,8.25
614,DECODE,357,0,357,349.85,8.81
615,DECODE,357,0,357,350.85,8.74
616,DECODE,357,0,357,351.85,8.44
617,DECODE,357,0,357,352.85,8.33
618,DECODE,357,0,357,353.85,8.38
619,DECODE,357,0,357,354.85,8.27
620,DECODE,356,0,356,354.92,8.33
621,EXTEND,25,1781,0,79.20,39.42
622,DECODE,381,0,381,337.83,9.09
623,DECODE,381,0,381,338.83,8.07
624,DECODE,380,0,380,338.96,8.05
625,EXTEND,24,1352,0,70.54,29.72
626,DECODE,404,0,404,324.01,9.57
627,DECODE,404,0,404,325.01,9.08
628,DECODE,404,0,404,326.01,9.03
629,DECODE,404,0,404,327.01,9.06
630,DECODE,404,0,404,328.01,9.15
631,DECODE,404,0,404,329.01,9.07
632,DECODE,404,0,404,330.01,9.12
633,DECODE,404,0,404,331.01,9.30
634,DECODE,404,0,404,332.01,9.27
635,DECODE,403,0,403,332.11,9.20
636,EXTEND,22,1744,0,93.82,33.75
637,DECODE,425,0,425,320.78,9.68
638,DECODE,425,0,425,321.78,8.48
639,DECODE,425,0,425,322.78,8.46
640,DECODE,425,0,425,323.78,8.76
641,DECODE,425,0,425,324.78,8.85
642,DECODE,425,0,425,325.78,9.19
643,DECODE,425,0,425,326.78,8.95
644,DECODE,424,0,424,326.95,8.90
645,EXTEND,19,1394,0,84.84,29.41
646,DECODE,442,0,442,316.69,10.15
647,EXTEND,17,1361,0,96.35,27.88
648,DECODE,459,0,459,309.53,9.79
649,DECODE,459,0,459,310.53,9.18
650,DECODE,459,0,459,311.53,9.54
651,DECODE,459,0,459,312.53,9.60
652,DECODE,459,0,459,313.53,9.92
653,DECODE,459,0,459,314.53,9.37
654,DECODE,459,0,459,315.53,10.01
655,DECODE,459,0,459,316.53,9.84
656,DECODE,459,0,459,317.53,9.76
657,DECODE,459,0,459,318.53,10.03
658,DECODE,459,0,459,319.53,9.96
659,DECODE,459,0,459,320.53,9.70
660,DECODE,459,0,459,321.53,9.39
